sweep,acceptance,plaquette
947,0.539723,0.803962
948,0.531098,0.804156
949,0.529033,0.804638
950,0.533406,0.806904
951,0.530005,0.806575
952,0.531706,0.808916
953,0.533892,0.808233
954,0.523567,0.808529
955,0.537658,0.809205
956,0.540209,0.808615
957,0.533042,0.807595
958,0.526482,0.807789
959,0.529397,0.806563
960,0.534621,0.80768
961,0.52794,0.807309
962,0.536322,0.807657
963,0.539602,0.808536
964,0.533042,0.808539
965,0.535836,0.810853
966,0.52879,0.809803
967,0.531584,0.809975
968,0.537051,0.807055
969,0.539237,0.805985
970,0.521987,0.804333
971,0.530612,0.804202
972,0.533042,0.805796
973,0.528304,0.806511
974,0.521987,0.806568
975,0.537293,0.80723
976,0.539237,0.808035
977,0.527697,0.80765
978,0.533285,0.805804
979,0.530126,0.805119
980,0.531584,0.807556
981,0.547255,0.805581
982,0.522595,0.806734
983,0.536565,0.807343
984,0.520651,0.808921
985,0.531584,0.810139
986,0.530248,0.810164
987,0.534621,0.808581
988,0.520894,0.809564
989,0.529519,0.806566
990,0.534985,0.807021
991,0.531341,0.806838
992,0.535836,0.806621
993,0.531341,0.80615
994,0.521137,0.804692
995,0.531098,0.804365
996,0.533528,0.80753
997,0.540452,0.809345
998,0.532191,0.809335
999,0.534378,0.808894
1000,0.538387,0.811126
1001,0.531706,0.810617
1002,0.528912,0.810679
1003,0.538751,0.81144
1004,0.537172,0.808824
1005,0.541545,0.807776
1006,0.524295,0.808041
1007,0.529883,0.807424
1008,0.534864,0.808181
1009,0.534864,0.807336
1010,0.541424,0.806518
1011,0.53292,0.80671
1012,0.542153,0.806174
1013,0.529397,0.806098
1014,0.530612,0.807424
1015,0.52879,0.80843
1016,0.53535,0.807686
1017,0.534257,0.807721
1018,0.526361,0.809125
1019,0.538022,0.811887
1020,0.538751,0.81136
1021,0.519922,0.810984
1022,0.527454,0.81099
1023,0.531098,0.810131
1024,0.53122,0.808501
1025,0.535836,0.80979
1026,0.529519,0.809817
1027,0.526725,0.808727
1028,0.527211,0.807961
1029,0.535593,0.807393
1030,0.533892,0.80828
1031,0.534014,0.810587
1032,0.530977,0.811167
1033,0.543003,0.808743
1034,0.531463,0.807688
1035,0.537172,0.809061
1036,0.534742,0.807323
1037,0.54191,0.809969
1038,0.53948,0.807718
1039,0.541059,0.808272
1040,0.541667,0.80885
1041,0.525024,0.80933
1042,0.537536,0.808846
1043,0.53863,0.809161
1044,0.538022,0.80803
1045,0.531098,0.807588
1046,0.538265,0.806719
1047,0.532677,0.806314
1048,0.530977,0.806034
1049,0.528304,0.806844
1050,0.53948,0.80779
1051,0.520894,0.808067
1052,0.526361,0.806655
1053,0.539845,0.807042
1054,0.526968,0.807826
1055,0.535957,0.8058
1056,0.537779,0.807654
1057,0.528912,0.807152
1058,0.539602,0.805599
1059,0.526846,0.807496
1060,0.535107,0.807088
1061,0.531341,0.806554
1062,0.530491,0.803628
1063,0.532799,0.807466
1064,0.532556,0.80714
1065,0.530005,0.807818
1066,0.538994,0.806529
1067,0.540573,0.806028
1068,0.523567,0.807723
1069,0.5345,0.807712
1070,0.533042,0.805654
1071,0.531584,0.806339
1072,0.530977,0.807518
1073,0.529276,0.808545
1074,0.536565,0.807831
1075,0.528912,0.808787
1076,0.521501,0.808948
1077,0.536443,0.806866
1078,0.529519,0.806762
1079,0.53535,0.808519
1080,0.537051,0.80715
1081,0.530977,0.806698
1082,0.530005,0.808133
1083,0.52964,0.807356
1084,0.533771,0.807785
1085,0.535471,0.807025
1086,0.532677,0.808433
1087,0.534135,0.810301
1088,0.537293,0.808304
1089,0.532799,0.809568
1090,0.528061,0.809355
1091,0.52964,0.806628
1092,0.529762,0.806938
1093,0.534742,0.807681
1094,0.538751,0.806448
1095,0.53535,0.806135
1096,0.527818,0.809504
1097,0.527211,0.808641
1098,0.537415,0.808594
1099,0.526725,0.808542
1100,0.531584,0.808442
1101,0.532677,0.807272
1102,0.543732,0.809243
1103,0.525875,0.80809
1104,0.532313,0.809997
1105,0.529155,0.806093
1106,0.5362,0.80623
1107,0.540695,0.806774
1108,0.537415,0.80758
1109,0.530005,0.808007
1110,0.524417,0.80827
1111,0.533892,0.809705
1112,0.5345,0.80939
1113,0.527211,0.809097
1114,0.530612,0.807904
1115,0.536808,0.806339
1116,0.527089,0.808664
1117,0.53948,0.809234
1118,0.530855,0.80957
1119,0.527089,0.809603
1120,0.533649,0.809275
1121,0.532677,0.81
1122,0.527454,0.809284
1123,0.528061,0.810304
1124,0.53863,0.810973
1125,0.5345,0.813198
1126,0.528061,0.814107
1127,0.530977,0.814079
1128,0.533163,0.81231
1129,0.527089,0.811472
1130,0.538873,0.809629
1131,0.540209,0.810853
1132,0.528183,0.810813
1133,0.521501,0.810738
1134,0.54519,0.808151
1135,0.53207,0.809274
1136,0.536322,0.80833
1137,0.538873,0.807259
1138,0.536808,0.808694
1139,0.530491,0.809373
1140,0.540452,0.810168
1141,0.531463,0.811792
1142,0.53207,0.811497
1143,0.536808,0.812212
1144,0.53292,0.812909
1145,0.530005,0.811303
1146,0.526603,0.810813
1147,0.534742,0.810208
1148,0.542638,0.809518
1149,0.53207,0.807262
