sweep,R,T,W
5080,1,2,0.696049
5080,1,3,0.590231
5080,1,4,0.498506
5080,1,5,0.420383
5080,1,6,0.35487
5080,2,1,0.694569
5080,2,2,0.518403
5080,2,3,0.391027
5080,2,4,0.294255
5080,2,5,0.221319
5080,2,6,0.164054
5080,3,1,0.591712
5080,3,2,0.395066
5080,3,3,0.274215
5080,3,4,0.191665
5080,3,5,0.131195
5080,3,6,0.0895166
5080,4,1,0.505776
5080,4,2,0.303012
5080,4,3,0.185605
5080,4,4,0.113227
5080,4,5,0.0566395
5080,4,6,0.0216045
5080,5,1,0.433844
5080,5,2,0.234272
5080,5,3,0.126869
5080,5,4,0.0654869
5080,5,5,0.0193976
5080,5,6,-0.00191211
5120,1,1,0.825487
5120,1,2,0.701041
5120,1,3,0.596575
5120,1,4,0.509793
5120,1,5,0.435904
5120,1,6,0.373265
5120,2,1,0.698298
5120,2,2,0.524915
5120,2,3,0.403156
5120,2,4,0.312546
5120,2,5,0.240882
5120,2,6,0.182025
5120,3,1,0.592657
5120,3,2,0.398054
5120,3,3,0.273302
5120,3,4,0.194819
5120,3,5,0.133903
5120,3,6,0.0927451
5120,4,1,0.50253
5120,4,2,0.301869
5120,4,3,0.188207
5120,4,4,0.125743
5120,4,5,0.0800576
5120,4,6,0.0455214
5120,5,1,0.426454
5120,5,2,0.228332
5120,5,3,0.129202
5120,5,4,0.0818516
5120,5,5,0.0457467
5120,5,6,0.024767
5160,1,1,0.826952
5160,1,2,0.700446
5160,1,3,0.596882
5160,1,4,0.509371
5160,1,5,0.437314
5160,1,6,0.373843
5160,2,1,0.705016
5160,2,2,0.530322
5160,2,3,0.404526
5160,2,4,0.30721
5160,2,5,0.237473
5160,2,6,0.180728
5160,3,1,0.600371
5160,3,2,0.405958
5160,3,3,0.282053
5160,3,4,0.19771
5160,3,5,0.146734
5160,3,6,0.105655
5160,4,1,0.507997
5160,4,2,0.303634
5160,4,3,0.188493
5160,4,4,0.120034
5160,4,5,0.0846018
5160,4,6,0.0579017
5160,5,1,0.428419
5160,5,2,0.228531
5160,5,3,0.126296
5160,5,4,0.0688645
5160,5,5,0.0492245
5160,5,6,0.0323643
5200,1,1,0.821562
5200,1,2,0.691261
5200,1,3,0.583186
5200,1,4,0.491852
5200,1,5,0.419353
5200,1,6,0.358251
5200,2,1,0.692572
5200,2,2,0.513403
5200,2,3,0.386907
5200,2,4,0.292923
5200,2,5,0.225327
5200,2,6,0.171527
5200,3,1,0.58485
5200,3,2,0.385072
5200,3,3,0.262409
5200,3,4,0.182401
5200,3,5,0.128013
5200,3,6,0.0930017
5200,4,1,0.496006
5200,4,2,0.292151
5200,4,3,0.185862
5200,4,4,0.11755
5200,4,5,0.0873762
5200,4,6,0.063037
5200,5,1,0.421741
5200,5,2,0.226101
5200,5,3,0.133985
5200,5,4,0.0806464
5200,5,5,0.0566267
5200,5,6,0.0400249
5240,1,1,0.826153
5240,1,2,0.69987
5240,1,3,0.595398
5240,1,4,0.506185
5240,1,5,0.4313
5240,1,6,0.367533
5240,2,1,0.696871
5240,2,2,0.521037
5240,2,3,0.395158
5240,2,4,0.305417
5240,2,5,0.239584
5240,2,6,0.19188
5240,3,1,0.592524
5240,3,2,0.399049
5240,3,3,0.281151
5240,3,4,0.195276
5240,3,5,0.140071
5240,3,6,0.104365
5240,4,1,0.504176
5240,4,2,0.305735
5240,4,3,0.198145
5240,4,4,0.123975
5240,4,5,0.0839392
5240,4,6,0.0570461
5240,5,1,0.42925
5240,5,2,0.232563
5240,5,3,0.138342
5240,5,4,0.0748466
5240,5,5,0.0449189
5240,5,6,0.0316912
5280,1,1,0.826741
5280,1,2,0.700886
5280,1,3,0.59867
5280,1,4,0.513598
5280,1,5,0.44231
5280,1,6,0.381034
5280,2,1,0.698478
5280,2,2,0.523936
5280,2,3,0.400648
5280,2,4,0.312457
5280,2,5,0.244611
5280,2,6,0.197366
5280,3,1,0.594041
5280,3,2,0.399785
5280,3,3,0.280095
5280,3,4,0.202314
5280,3,5,0.148157
5280,3,6,0.111246
5280,4,1,0.502234
5280,4,2,0.305033
5280,4,3,0.200715
5280,4,4,0.134876
5280,4,5,0.0898327
5280,4,6,0.0648904
5280,5,1,0.423125
5280,5,2,0.231668
5280,5,3,0.136482
5280,5,4,0.0881882
5280,5,5,0.0537829
5280,5,6,0.0394574
5320,1,1,0.826333
5320,1,2,0.702529
5320,1,3,0.601031
5320,1,4,0.512835
5320,1,5,0.44009
5320,1,6,0.377381
5320,2,1,0.699146
5320,2,2,0.52927
5320,2,3,0.407882
5320,2,4,0.3186
5320,2,5,0.24794
5320,2,6,0.195705
5320,3,1,0.59271
5320,3,2,0.400279
5320,3,3,0.281519
5320,3,4,0.211229
5320,3,5,0.157792
5320,3,6,0.116082
5320,4,1,0.50537
5320,4,2,0.307126
5320,4,3,0.203401
5320,4,4,0.146767
5320,4,5,0.101554
5320,4,6,0.0675769
5320,5,1,0.435868
5320,5,2,0.23365
5320,5,3,0.146224
5320,5,4,0.108181
5320,5,5,0.0675988
5320,5,6,0.0360815
5360,1,1,0.821456
5360,1,2,0.692276
5360,1,3,0.586799
5360,1,4,0.497931
5360,1,5,0.424494
5360,1,6,0.358248
5360,2,1,0.692908
5360,2,2,0.518806
5360,2,3,0.393185
5360,2,4,0.300038
5360,2,5,0.227793
5360,2,6,0.16797
5360,3,1,0.586741
5360,3,2,0.396378
5360,3,3,0.269657
5360,3,4,0.184626
5360,3,5,0.126746
5360,3,6,0.082356
5360,4,1,0.494118
5360,4,2,0.299598
5360,4,3,0.183778
5360,4,4,0.109525
5360,4,5,0.064197
5360,4,6,0.0340137
5360,5,1,0.416631
5360,5,2,0.228654
5360,5,3,0.128723
5360,5,4,0.0672721
5360,5,5,0.0300488
5360,5,6,0.0219451
5400,1,1,0.826174
5400,1,2,0.699769
5400,1,3,0.59329
5400,1,4,0.507575
5400,1,5,0.430631
5400,1,6,0.366708
5400,2,1,0.699756
5400,2,2,0.529143
5400,2,3,0.404351
5400,2,4,0.312607
5400,2,5,0.232372
5400,2,6,0.173657
5400,3,1,0.597501
5400,3,2,0.407553
5400,3,3,0.283288
5400,3,4,0.203742
5400,3,5,0.136628
5400,3,6,0.0997825
5400,4,1,0.510128
5400,4,2,0.316584
5400,4,3,0.209284
5400,4,4,0.143321
5400,4,5,0.0899808
5400,4,6,0.0637153
5400,5,1,0.438065
5400,5,2,0.249008
5400,5,3,0.1561
5400,5,4,0.0990057
5400,5,5,0.056547
5400,5,6,0.0399162
5440,1,1,0.824725
5440,1,2,0.698288
5440,1,3,0.592925
5440,1,4,0.507912
5440,1,5,0.436752
5440,1,6,0.372636
5440,2,1,0.700533
5440,2,2,0.521166
5440,2,3,0.398324
5440,2,4,0.309343
5440,2,5,0.24293
5440,2,6,0.189098
5440,3,1,0.598634
5440,3,2,0.399598
5440,3,3,0.277101
5440,3,4,0.201292
5440,3,5,0.147953
5440,3,6,0.103396
5440,4,1,0.512312
5440,4,2,0.307248
5440,4,3,0.195647
5440,4,4,0.130139
5440,4,5,0.0856727
5440,4,6,0.0496253
5440,5,1,0.438063
5440,5,2,0.238977
5440,5,3,0.138684
5440,5,4,0.0866853
5440,5,5,0.0505909
5440,5,6,0.0201547
5480,1,1,0.821413
5480,1,2,0.693163
5480,1,3,0.586808
5480,1,4,0.499988
5480,1,5,0.425647
5480,1,6,0.364055
5480,2,1,0.691726
5480,2,2,0.517076
5480,2,3,0.390361
5480,2,4,0.29933
5480,2,5,0.230399
5480,2,6,0.181863
5480,3,1,0.586717
5480,3,2,0.393251
5480,3,3,0.268479
5480,3,4,0.187196
5480,3,5,0.128178
5480,3,6,0.095249
5480,4,1,0.500358
5480,4,2,0.301375
5480,4,3,0.188543
5480,4,4,0.124306
5480,4,5,0.0764689
5480,4,6,0.0519788
5480,5,1,0.427488
5480,5,2,0.233403
5480,5,3,0.13964
5480,5,4,0.0869816
5480,5,5,0.0515392
5480,5,6,0.027571
5520,1,1,0.826355
5520,1,2,0.700002
5520,1,3,0.595668
5520,1,4,0.509498
5520,1,5,0.435741
5520,1,6,0.37213
5520,2,1,0.701581
5520,2,2,0.530496
5520,2,3,0.408653
5520,2,4,0.316053
5520,2,5,0.242957
5520,2,6,0.186224
5520,3,1,0.595852
5520,3,2,0.407159
5520,3,3,0.289888
5520,3,4,0.204956
5520,3,5,0.151496
5520,3,6,0.110867
5520,4,1,0.506171
5520,4,2,0.308551
5520,4,3,0.204112
5520,4,4,0.130586
5520,4,5,0.0895005
5520,4,6,0.0621101
5520,5,1,0.431018
5520,5,2,0.235943
5520,5,3,0.141063
5520,5,4,0.0818906
5520,5,5,0.0553774
5520,5,6,0.0358382
5560,1,1,0.828195
5560,1,2,0.704366
5560,1,3,0.600067
5560,1,4,0.513802
5560,1,5,0.442238
5560,1,6,0.381831
5560,2,1,0.704793
5560,2,2,0.535777
